 x coord, y coord, z coord, phi
  0.619999945     ,  0.140000001     ,   0.00000000     ,   8.67999792E-02
  0.619999945     ,  0.179999992     ,   0.00000000     ,  0.111600004    
  0.619999945     ,  0.219999984     ,   0.00000000     ,  0.136400014    
  0.619999945     ,  0.259999990     ,   0.00000000     ,  0.161199972    
  0.619999945     ,  0.300000012     ,   0.00000000     ,  0.185999990    
  0.619999945     ,  0.340000004     ,   0.00000000     ,  0.210800007    
  0.619999945     ,  0.379999995     ,   0.00000000     ,  0.235600024    
  0.619999945     ,  0.419999987     ,   0.00000000     ,  0.260400027    
  0.619999945     ,  0.460000008     ,   0.00000000     ,  0.285200030    
  0.619999945     ,  0.500000000     ,   0.00000000     ,  0.309999973    
  0.619999945     ,  0.539999962     ,   0.00000000     ,  0.334799945    
  0.619999945     ,  0.579999983     ,   0.00000000     ,  0.359600127    
  0.619999945     ,  0.619999945     ,   0.00000000     ,  0.384400070    
  0.619999945     ,  0.659999967     ,   0.00000000     ,  0.409200013    
  0.619999945     ,  0.699999988     ,   0.00000000     ,  0.433999985    
  0.619999945     ,  0.739999950     ,   0.00000000     ,  0.458799988    
  0.619999945     ,  0.779999971     ,   0.00000000     ,  0.483599961    
  0.619999945     ,  0.819999933     ,   0.00000000     ,  0.508400023    
  0.619999945     ,  0.859999955     ,   0.00000000     ,  0.533200085    
  0.619999945     ,  0.899999976     ,   0.00000000     ,  0.557999969    
  0.619999945     ,  0.939999938     ,   0.00000000     ,  0.582799971    
  0.619999945     ,  0.979999959     ,   0.00000000     ,  0.607599914    
  0.659999967     ,   1.99999996E-02 ,   0.00000000     ,   1.32000074E-02
  0.659999967     ,   5.99999987E-02 ,   0.00000000     ,   3.95999849E-02
  0.659999967     ,   9.99999940E-02 ,   0.00000000     ,   6.59999847E-02
  0.659999967     ,  0.140000001     ,   0.00000000     ,   9.23999995E-02
  0.659999967     ,  0.179999992     ,   0.00000000     ,  0.118799992    
  0.659999967     ,  0.219999984     ,   0.00000000     ,  0.145199999    
  0.659999967     ,  0.259999990     ,   0.00000000     ,  0.171599969    
  0.659999967     ,  0.300000012     ,   0.00000000     ,  0.197999984    
  0.659999967     ,  0.340000004     ,   0.00000000     ,  0.224399999    
  0.659999967     ,  0.379999995     ,   0.00000000     ,  0.250800073    
  0.659999967     ,  0.419999987     ,   0.00000000     ,  0.277200013    
  0.659999967     ,  0.460000008     ,   0.00000000     ,  0.303599954    
  0.659999967     ,  0.500000000     ,   0.00000000     ,  0.329999954    
  0.659999967     ,  0.539999962     ,   0.00000000     ,  0.356399983    
  0.659999967     ,  0.579999983     ,   0.00000000     ,  0.382800013    
  0.659999967     ,  0.619999945     ,   0.00000000     ,  0.409200013    
  0.659999967     ,  0.659999967     ,   0.00000000     ,  0.435600013    
  0.659999967     ,  0.699999988     ,   0.00000000     ,  0.461999923    
  0.659999967     ,  0.739999950     ,   0.00000000     ,  0.488400072    
  0.659999967     ,  0.779999971     ,   0.00000000     ,  0.514800012    
  0.659999967     ,  0.819999933     ,   0.00000000     ,  0.541199982    
  0.659999967     ,  0.859999955     ,   0.00000000     ,  0.567599952    
  0.659999967     ,  0.899999976     ,   0.00000000     ,  0.593999982    
  0.659999967     ,  0.939999938     ,   0.00000000     ,  0.620399892    
  0.659999967     ,  0.979999959     ,   0.00000000     ,  0.646799922    
  0.699999988     ,   1.99999996E-02 ,   0.00000000     ,   1.39999948E-02
  0.699999988     ,   5.99999987E-02 ,   0.00000000     ,   4.19999994E-02
  0.699999988     ,   9.99999940E-02 ,   0.00000000     ,   6.99999779E-02
  0.699999988     ,  0.140000001     ,   0.00000000     ,   9.79999900E-02
  0.699999988     ,  0.179999992     ,   0.00000000     ,  0.126000002    
  0.699999988     ,  0.219999984     ,   0.00000000     ,  0.153999999    
  0.699999988     ,  0.259999990     ,   0.00000000     ,  0.181999996    
  0.699999988     ,  0.300000012     ,   0.00000000     ,  0.210000008    
  0.699999988     ,  0.340000004     ,   0.00000000     ,  0.238000050    
  0.699999988     ,  0.379999995     ,   0.00000000     ,  0.266000003    
  0.699999988     ,  0.419999987     ,   0.00000000     ,  0.293999940    
  0.699999988     ,  0.460000008     ,   0.00000000     ,  0.321999937    
  0.699999988     ,  0.500000000     ,   0.00000000     ,  0.349999994    
  0.699999988     ,  0.539999962     ,   0.00000000     ,  0.377999961    
  0.699999988     ,  0.579999983     ,   0.00000000     ,  0.406000048    
  0.699999988     ,  0.619999945     ,   0.00000000     ,  0.433999985    
  0.699999988     ,  0.659999967     ,   0.00000000     ,  0.462000042    
  0.699999988     ,  0.699999988     ,   0.00000000     ,  0.490000010    
  0.699999988     ,  0.739999950     ,   0.00000000     ,  0.518000007    
  0.699999988     ,  0.779999971     ,   0.00000000     ,  0.545999944    
  0.699999988     ,  0.819999933     ,   0.00000000     ,  0.574000061    
  0.699999988     ,  0.859999955     ,   0.00000000     ,  0.601999998    
  0.699999988     ,  0.899999976     ,   0.00000000     ,  0.629999936    
  0.699999988     ,  0.939999938     ,   0.00000000     ,  0.657999933    
  0.699999988     ,  0.979999959     ,   0.00000000     ,  0.685999870    
  0.739999950     ,   1.99999996E-02 ,   0.00000000     ,   1.47999944E-02
  0.739999950     ,   5.99999987E-02 ,   0.00000000     ,   4.43999842E-02
  0.739999950     ,   9.99999940E-02 ,   0.00000000     ,   7.39999935E-02
  0.739999950     ,  0.140000001     ,   0.00000000     ,  0.103600003    
  0.739999950     ,  0.179999992     ,   0.00000000     ,  0.133199975    
  0.739999950     ,  0.219999984     ,   0.00000000     ,  0.162800029    
  0.739999950     ,  0.259999990     ,   0.00000000     ,  0.192400023    
  0.739999950     ,  0.300000012     ,   0.00000000     ,  0.222000062    
  0.739999950     ,  0.340000004     ,   0.00000000     ,  0.251599997    
  0.739999950     ,  0.379999995     ,   0.00000000     ,  0.281199962    
  0.739999950     ,  0.419999987     ,   0.00000000     ,  0.310799956    
  0.739999950     ,  0.460000008     ,   0.00000000     ,  0.340399951    
  0.739999950     ,  0.500000000     ,   0.00000000     ,  0.370000005    
  0.739999950     ,  0.539999962     ,   0.00000000     ,  0.399599999    
  0.739999950     ,  0.579999983     ,   0.00000000     ,  0.429200053    
  0.739999950     ,  0.619999945     ,   0.00000000     ,  0.458800048    
  0.739999950     ,  0.659999967     ,   0.00000000     ,  0.488400042    
  0.739999950     ,  0.699999988     ,   0.00000000     ,  0.518000066    
  0.739999950     ,  0.739999950     ,   0.00000000     ,  0.547600091    
  0.739999950     ,  0.779999971     ,   0.00000000     ,  0.577199996    
  0.739999950     ,  0.819999933     ,   0.00000000     ,  0.606800079    
  0.739999950     ,  0.859999955     ,   0.00000000     ,  0.636400044    
  0.739999950     ,  0.899999976     ,   0.00000000     ,  0.665999830    
  0.739999950     ,  0.939999938     ,   0.00000000     ,  0.695599973    
  0.739999950     ,  0.979999959     ,   0.00000000     ,  0.725200057    
  0.779999971     ,   1.99999996E-02 ,   0.00000000     ,   1.55999968E-02
  0.779999971     ,   5.99999987E-02 ,   0.00000000     ,   4.67999950E-02
  0.779999971     ,   9.99999940E-02 ,   0.00000000     ,   7.79999793E-02
  0.779999971     ,  0.140000001     ,   0.00000000     ,  0.109200016    
  0.779999971     ,  0.179999992     ,   0.00000000     ,  0.140399992    
  0.779999971     ,  0.219999984     ,   0.00000000     ,  0.171600014    
  0.779999971     ,  0.259999990     ,   0.00000000     ,  0.202800021    
  0.779999971     ,  0.300000012     ,   0.00000000     ,  0.234000027    
  0.779999971     ,  0.340000004     ,   0.00000000     ,  0.265199959    
  0.779999971     ,  0.379999995     ,   0.00000000     ,  0.296399951    
  0.779999971     ,  0.419999987     ,   0.00000000     ,  0.327599972    
  0.779999971     ,  0.460000008     ,   0.00000000     ,  0.358800024    
  0.779999971     ,  0.500000000     ,   0.00000000     ,  0.390000015    
  0.779999971     ,  0.539999962     ,   0.00000000     ,  0.421200037    
  0.779999971     ,  0.579999983     ,   0.00000000     ,  0.452400088    
  0.779999971     ,  0.619999945     ,   0.00000000     ,  0.483600020    
  0.779999971     ,  0.659999967     ,   0.00000000     ,  0.514800131    
  0.779999971     ,  0.699999988     ,   0.00000000     ,  0.546000123    
  0.779999971     ,  0.739999950     ,   0.00000000     ,  0.577200115    
  0.779999971     ,  0.779999971     ,   0.00000000     ,  0.608400047    
  0.779999971     ,  0.819999933     ,   0.00000000     ,  0.639599979    
  0.779999971     ,  0.859999955     ,   0.00000000     ,  0.670800030    
  0.779999971     ,  0.899999976     ,   0.00000000     ,  0.701999962    
  0.779999971     ,  0.939999938     ,   0.00000000     ,  0.733200014    
  0.779999971     ,  0.979999959     ,   0.00000000     ,  0.764399946    
  0.819999933     ,   1.99999996E-02 ,   0.00000000     ,   1.63999964E-02
  0.819999933     ,   5.99999987E-02 ,   0.00000000     ,   4.91999835E-02
  0.819999933     ,   9.99999940E-02 ,   0.00000000     ,   8.20000172E-02
  0.819999933     ,  0.140000001     ,   0.00000000     ,  0.114799969    
  0.819999933     ,  0.179999992     ,   0.00000000     ,  0.147600010    
  0.819999933     ,  0.219999984     ,   0.00000000     ,  0.180399984    
  0.819999933     ,  0.259999990     ,   0.00000000     ,  0.213199988    
  0.819999933     ,  0.300000012     ,   0.00000000     ,  0.245999992    
  0.819999933     ,  0.340000004     ,   0.00000000     ,  0.278800040    
  0.819999933     ,  0.379999995     ,   0.00000000     ,  0.311600029    
  0.819999933     ,  0.419999987     ,   0.00000000     ,  0.344399959    
  0.819999933     ,  0.460000008     ,   0.00000000     ,  0.377199948    
  0.819999933     ,  0.500000000     ,   0.00000000     ,  0.410000056    
  0.819999933     ,  0.539999962     ,   0.00000000     ,  0.442800045    
  0.819999933     ,  0.579999983     ,   0.00000000     ,  0.475600094    
  0.819999933     ,  0.619999945     ,   0.00000000     ,  0.508400023    
  0.819999933     ,  0.659999967     ,   0.00000000     ,  0.541200042    
  0.819999933     ,  0.699999988     ,   0.00000000     ,  0.573999941    
  0.819999933     ,  0.739999950     ,   0.00000000     ,  0.606800020    
  0.819999933     ,  0.779999971     ,   0.00000000     ,  0.639600039    
  0.819999933     ,  0.819999933     ,   0.00000000     ,  0.672399938    
  0.819999933     ,  0.859999955     ,   0.00000000     ,  0.705200016    
  0.819999933     ,  0.899999976     ,   0.00000000     ,  0.737999856    
  0.819999933     ,  0.939999938     ,   0.00000000     ,  0.770799935    
  0.819999933     ,  0.979999959     ,   0.00000000     ,  0.803600013    
  0.859999955     ,   1.99999996E-02 ,   0.00000000     ,   1.71999987E-02
  0.859999955     ,   5.99999987E-02 ,   0.00000000     ,   5.15999980E-02
  0.859999955     ,   9.99999940E-02 ,   0.00000000     ,   8.59999955E-02
  0.859999955     ,  0.140000001     ,   0.00000000     ,  0.120399997    
  0.859999955     ,  0.179999992     ,   0.00000000     ,  0.154799983    
  0.859999955     ,  0.219999984     ,   0.00000000     ,  0.189200014    
  0.859999955     ,  0.259999990     ,   0.00000000     ,  0.223600075    
  0.859999955     ,  0.300000012     ,   0.00000000     ,  0.257999986    
  0.859999955     ,  0.340000004     ,   0.00000000     ,  0.292399973    
  0.859999955     ,  0.379999995     ,   0.00000000     ,  0.326799959    
  0.859999955     ,  0.419999987     ,   0.00000000     ,  0.361200005    
  0.859999955     ,  0.460000008     ,   0.00000000     ,  0.395600051    
  0.859999955     ,  0.500000000     ,   0.00000000     ,  0.430000007    
  0.859999955     ,  0.539999962     ,   0.00000000     ,  0.464399964    
  0.859999955     ,  0.579999983     ,   0.00000000     ,  0.498800009    
  0.859999955     ,  0.619999945     ,   0.00000000     ,  0.533200026    
  0.859999955     ,  0.659999967     ,   0.00000000     ,  0.567600071    
  0.859999955     ,  0.699999988     ,   0.00000000     ,  0.601999998    
  0.859999955     ,  0.739999950     ,   0.00000000     ,  0.636400044    
  0.859999955     ,  0.779999971     ,   0.00000000     ,  0.670800030    
  0.859999955     ,  0.819999933     ,   0.00000000     ,  0.705199897    
  0.859999955     ,  0.859999955     ,   0.00000000     ,  0.739599943    
  0.859999955     ,  0.899999976     ,   0.00000000     ,  0.774000049    
  0.859999955     ,  0.939999938     ,   0.00000000     ,  0.808399856    
  0.859999955     ,  0.979999959     ,   0.00000000     ,  0.842800021    
  0.899999976     ,   1.99999996E-02 ,   0.00000000     ,   1.80000085E-02
  0.899999976     ,   5.99999987E-02 ,   0.00000000     ,   5.40000014E-02
  0.899999976     ,   9.99999940E-02 ,   0.00000000     ,   9.00000036E-02
  0.899999976     ,  0.140000001     ,   0.00000000     ,  0.126000032    
  0.899999976     ,  0.179999992     ,   0.00000000     ,  0.161999986    
  0.899999976     ,  0.219999984     ,   0.00000000     ,  0.197999984    
  0.899999976     ,  0.259999990     ,   0.00000000     ,  0.234000042    
  0.899999976     ,  0.300000012     ,   0.00000000     ,  0.269999981    
  0.899999976     ,  0.340000004     ,   0.00000000     ,  0.305999994    
  0.899999976     ,  0.379999995     ,   0.00000000     ,  0.342000037    
  0.899999976     ,  0.419999987     ,   0.00000000     ,  0.377999991    
  0.899999976     ,  0.460000008     ,   0.00000000     ,  0.414000005    
  0.899999976     ,  0.500000000     ,   0.00000000     ,  0.449999958    
  0.899999976     ,  0.539999962     ,   0.00000000     ,  0.485999912    
  0.899999976     ,  0.579999983     ,   0.00000000     ,  0.521999955    
  0.899999976     ,  0.619999945     ,   0.00000000     ,  0.557999909    
  0.899999976     ,  0.659999967     ,   0.00000000     ,  0.593999922    
  0.899999976     ,  0.699999988     ,   0.00000000     ,  0.629999936    
  0.899999976     ,  0.739999950     ,   0.00000000     ,  0.665999889    
  0.899999976     ,  0.779999971     ,   0.00000000     ,  0.702000082    
  0.899999976     ,  0.819999933     ,   0.00000000     ,  0.737999916    
  0.899999976     ,  0.859999955     ,   0.00000000     ,  0.773999870    
  0.899999976     ,  0.899999976     ,   0.00000000     ,  0.809999943    
  0.899999976     ,  0.939999938     ,   0.00000000     ,  0.846000016    
  0.899999976     ,  0.979999959     ,   0.00000000     ,  0.881999850    
  0.939999938     ,   1.99999996E-02 ,   0.00000000     ,   1.88000072E-02
  0.939999938     ,   5.99999987E-02 ,   0.00000000     ,   5.63999899E-02
  0.939999938     ,   9.99999940E-02 ,   0.00000000     ,   9.39999968E-02
  0.939999938     ,  0.140000001     ,   0.00000000     ,  0.131600007    
  0.939999938     ,  0.179999992     ,   0.00000000     ,  0.169200018    
  0.939999938     ,  0.219999984     ,   0.00000000     ,  0.206800014    
  0.939999938     ,  0.259999990     ,   0.00000000     ,  0.244400039    
  0.939999938     ,  0.300000012     ,   0.00000000     ,  0.281999975    
  0.939999938     ,  0.340000004     ,   0.00000000     ,  0.319600046    
  0.939999938     ,  0.379999995     ,   0.00000000     ,  0.357200027    
  0.939999938     ,  0.419999987     ,   0.00000000     ,  0.394800007    
  0.939999938     ,  0.460000008     ,   0.00000000     ,  0.432400048    
  0.939999938     ,  0.500000000     ,   0.00000000     ,  0.469999939    
  0.939999938     ,  0.539999962     ,   0.00000000     ,  0.507600069    
  0.939999938     ,  0.579999983     ,   0.00000000     ,  0.545199931    
  0.939999938     ,  0.619999945     ,   0.00000000     ,  0.582799852    
  0.939999938     ,  0.659999967     ,   0.00000000     ,  0.620400012    
  0.939999938     ,  0.699999988     ,   0.00000000     ,  0.657999933    
  0.939999938     ,  0.739999950     ,   0.00000000     ,  0.695599973    
  0.939999938     ,  0.779999971     ,   0.00000000     ,  0.733200014    
  0.939999938     ,  0.819999933     ,   0.00000000     ,  0.770800054    
  0.939999938     ,  0.859999955     ,   0.00000000     ,  0.808399856    
  0.939999938     ,  0.899999976     ,   0.00000000     ,  0.846000016    
  0.939999938     ,  0.939999938     ,   0.00000000     ,  0.883599937    
  0.939999938     ,  0.979999959     ,   0.00000000     ,  0.921200037    
  0.979999959     ,   1.99999996E-02 ,   0.00000000     ,   1.96000002E-02
  0.979999959     ,   5.99999987E-02 ,   0.00000000     ,   5.88000044E-02
  0.979999959     ,   9.99999940E-02 ,   0.00000000     ,   9.79999974E-02
  0.979999959     ,  0.140000001     ,   0.00000000     ,  0.137199998    
  0.979999959     ,  0.179999992     ,   0.00000000     ,  0.176399976    
  0.979999959     ,  0.219999984     ,   0.00000000     ,  0.215599999    
  0.979999959     ,  0.259999990     ,   0.00000000     ,  0.254800081    
  0.979999959     ,  0.300000012     ,   0.00000000     ,  0.294000030    
  0.979999959     ,  0.340000004     ,   0.00000000     ,  0.333199978    
  0.979999959     ,  0.379999995     ,   0.00000000     ,  0.372399986    
  0.979999959     ,  0.419999987     ,   0.00000000     ,  0.411599994    
  0.979999959     ,  0.460000008     ,   0.00000000     ,  0.450800061    
  0.979999959     ,  0.500000000     ,   0.00000000     ,  0.489999920    
  0.979999959     ,  0.539999962     ,   0.00000000     ,  0.529199958    
  0.979999959     ,  0.579999983     ,   0.00000000     ,  0.568400025    
  0.979999959     ,  0.619999945     ,   0.00000000     ,  0.607599854    
  0.979999959     ,  0.659999967     ,   0.00000000     ,  0.646799922    
  0.979999959     ,  0.699999988     ,   0.00000000     ,  0.685999870    
  0.979999959     ,  0.739999950     ,   0.00000000     ,  0.725199878    
  0.979999959     ,  0.779999971     ,   0.00000000     ,  0.764399946    
  0.979999959     ,  0.819999933     ,   0.00000000     ,  0.803599834    
  0.979999959     ,  0.859999955     ,   0.00000000     ,  0.842800021    
  0.979999959     ,  0.899999976     ,   0.00000000     ,  0.881999850    
  0.979999959     ,  0.939999938     ,   0.00000000     ,  0.921200097    
  0.979999959     ,  0.979999959     ,   0.00000000     ,  0.960399926    
   0.00000000     ,   1.99999996E-02 ,   0.00000000     ,   0.00000000    
   0.00000000     ,   5.99999987E-02 ,   0.00000000     ,   0.00000000    
   0.00000000     ,   9.99999940E-02 ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.140000001     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.179999992     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.219999984     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.259999990     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.300000012     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.340000004     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.379999995     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.419999987     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.460000008     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.500000000     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.539999962     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.579999983     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.619999945     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.659999967     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.699999988     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.739999950     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.779999971     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.819999933     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.859999955     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.899999976     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.939999938     ,   0.00000000     ,   0.00000000    
   0.00000000     ,  0.979999959     ,   0.00000000     ,   0.00000000    
   1.00000000     ,   1.99999996E-02 ,   0.00000000     ,   1.99999996E-02
   1.00000000     ,   5.99999987E-02 ,   0.00000000     ,   5.99999987E-02
   1.00000000     ,   9.99999940E-02 ,   0.00000000     ,   9.99999940E-02
   1.00000000     ,  0.140000001     ,   0.00000000     ,  0.140000001    
   1.00000000     ,  0.179999992     ,   0.00000000     ,  0.179999992    
   1.00000000     ,  0.219999984     ,   0.00000000     ,  0.219999984    
   1.00000000     ,  0.259999990     ,   0.00000000     ,  0.259999990    
   1.00000000     ,  0.300000012     ,   0.00000000     ,  0.300000012    
   1.00000000     ,  0.340000004     ,   0.00000000     ,  0.340000004    
   1.00000000     ,  0.379999995     ,   0.00000000     ,  0.379999995    
   1.00000000     ,  0.419999987     ,   0.00000000     ,  0.419999987    
   1.00000000     ,  0.460000008     ,   0.00000000     ,  0.460000008    
   1.00000000     ,  0.500000000     ,   0.00000000     ,  0.500000000    
   1.00000000     ,  0.539999962     ,   0.00000000     ,  0.539999962    
   1.00000000     ,  0.579999983     ,   0.00000000     ,  0.579999983    
   1.00000000     ,  0.619999945     ,   0.00000000     ,  0.619999945    
   1.00000000     ,  0.659999967     ,   0.00000000     ,  0.659999967    
   1.00000000     ,  0.699999988     ,   0.00000000     ,  0.699999988    
   1.00000000     ,  0.739999950     ,   0.00000000     ,  0.739999950    
   1.00000000     ,  0.779999971     ,   0.00000000     ,  0.779999971    
   1.00000000     ,  0.819999933     ,   0.00000000     ,  0.819999933    
   1.00000000     ,  0.859999955     ,   0.00000000     ,  0.859999955    
   1.00000000     ,  0.899999976     ,   0.00000000     ,  0.899999976    
   1.00000000     ,  0.939999938     ,   0.00000000     ,  0.939999938    
   1.00000000     ,  0.979999959     ,   0.00000000     ,  0.979999959    
   1.99999996E-02 ,   0.00000000     ,   0.00000000     ,   0.00000000    
   5.99999987E-02 ,   0.00000000     ,   0.00000000     ,   0.00000000    
   9.99999940E-02 ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.140000001     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.179999992     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.219999984     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.259999990     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.300000012     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.340000004     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.379999995     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.419999987     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.460000008     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.500000000     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.539999962     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.579999983     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.619999945     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.659999967     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.699999988     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.739999950     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.779999971     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.819999933     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.859999955     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.899999976     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.939999938     ,   0.00000000     ,   0.00000000     ,   0.00000000    
  0.979999959     ,   0.00000000     ,   0.00000000     ,   0.00000000    
   1.99999996E-02 ,   1.00000000     ,   0.00000000     ,   1.99999996E-02
   5.99999987E-02 ,   1.00000000     ,   0.00000000     ,   5.99999987E-02
   9.99999940E-02 ,   1.00000000     ,   0.00000000     ,   9.99999940E-02
  0.140000001     ,   1.00000000     ,   0.00000000     ,  0.140000001    
  0.179999992     ,   1.00000000     ,   0.00000000     ,  0.179999992    
  0.219999984     ,   1.00000000     ,   0.00000000     ,  0.219999984    
  0.259999990     ,   1.00000000     ,   0.00000000     ,  0.259999990    
  0.300000012     ,   1.00000000     ,   0.00000000     ,  0.300000012    
  0.340000004     ,   1.00000000     ,   0.00000000     ,  0.340000004    
  0.379999995     ,   1.00000000     ,   0.00000000     ,  0.379999995    
  0.419999987     ,   1.00000000     ,   0.00000000     ,  0.419999987    
  0.460000008     ,   1.00000000     ,   0.00000000     ,  0.460000008    
  0.500000000     ,   1.00000000     ,   0.00000000     ,  0.500000000    
  0.539999962     ,   1.00000000     ,   0.00000000     ,  0.539999962    
  0.579999983     ,   1.00000000     ,   0.00000000     ,  0.579999983    
  0.619999945     ,   1.00000000     ,   0.00000000     ,  0.619999945    
  0.659999967     ,   1.00000000     ,   0.00000000     ,  0.659999967    
  0.699999988     ,   1.00000000     ,   0.00000000     ,  0.699999988    
  0.739999950     ,   1.00000000     ,   0.00000000     ,  0.739999950    
  0.779999971     ,   1.00000000     ,   0.00000000     ,  0.779999971    
  0.819999933     ,   1.00000000     ,   0.00000000     ,  0.819999933    
  0.859999955     ,   1.00000000     ,   0.00000000     ,  0.859999955    
  0.899999976     ,   1.00000000     ,   0.00000000     ,  0.899999976    
  0.939999938     ,   1.00000000     ,   0.00000000     ,  0.939999938    
  0.979999959     ,   1.00000000     ,   0.00000000     ,  0.979999959    
   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000    
   0.00000000     ,   1.00000000     ,   0.00000000     ,   0.00000000    
   1.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000    
   1.00000000     ,   1.00000000     ,   0.00000000     ,   1.00000000    
